,label,text
3284,1,"But earth scientists look for greater changes, choosing great extinctions or periods of evolution to mark the passing of one geological period into another."
3285,1,"Our destiny, some might argue, first began when fish climbed out of the primordial oceans and onto the shore some 400 million years ago during the Paleozoic Era."
3286,1,"But it was during the Holocene Epoch, after the Pleistocene Ice Ages ended, that humans turned from hunting and gathering to organizing social groups, thus forming the civilizations of the world."
3287,1,Some say we are still in the Holocene.
3288,1,"But others have begun to wonder if we may now be living in a new epoch, one defined by the environmental consequences of man."
3289,1,"This new time period, dubbed the anthropocene in 2000 by biologist Eugene F. Stoermer and Nobel-winning atmospheric chemist Paul Crutzen, it marks the most recent interval of geological time that is characterized by how human activities forever changed the geography and climate of the planet."
3290,1,"But when, exactly, was that?"
3291,1,"If the anthropocene were to become an official epoch, it would be the first time a geological boundary could be witnessed by scientifically literate human beings."
3292,1,"But first, scientists must come up with a start date."
3293,1,"Some argue it began in the Industrial Revolution, when factories caused an increase in carbon emissions."
3294,1,"Others have said it began earlier than that, when agriculture caused widespread deforestation."
3295,1,"Still others have argued that it began much more recently, in the second half of the 20th century."
3296,1,"Alex Wolfe, a professor at University of Alberta, believes that the anthropocene started during the Great Acceleration, a term used by scientists to describe rapid climate change in the last half of the 20th century."
3297,1,"This is when, Wolfe said, human activity did more than just impact the planet — it actually started to control it."
3298,1,Wolfe is in favour of formally recognizing the Anthropocene Epoch.
3299,1,"But in order to find an official start date for the epoch, he said, we have to find a “geological horizon.”
As part of the Anthropocene Working Group, he published a paper in the Quaternary International that argued for a distinct start date: July 16, 1945, the Trinity atomic bomb tests."
3300,1,"Although that date carries great weight in the pages of human history, he said it was chosen not because it’s a metaphor, but because it can be measured."
3301,1,The bomb and subsequent nuclear fallout has left radioactive footprints in rock formations that will serve as a marker for thousands of years.
3302,1,"“We’re essentially using the nuclear test as a pageholder for a series of events that represent, in our mind, a transformation of the earth system,” he said."
3303,1,"But William Ruddiman, a paleoclimatologist at the University of Virginia, thinks it goes back much farther than that."
3304,1,"“[The atom bomb] is an important marker in human history, but it’s not even close to the whole story,” he said."
3305,1,"In a paper published in the journal Science, Ruddiman argues that the anthropocene began thousands of years ago, when humans chopped down the forest to make way for agriculture."
